job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id,collision,collision_pedestrian,collision_vehicle,collision_layout,route_completion,driving_score,success,timeout,route_timeout,scenario_timeout,blocked,route_deviation,frame_count,switch_rate,original_flagged_rate,all_unsafe_rate,mechanism_available
1379,block-0459,Base_CustomObstacles_0024,CustomObstacles_024,Base,1,10024,current_frame,3,Base_CustomObstacles_0024__s1__current_frame,1.0,0.0,1.0,1.0,100.0,9.954123,0.0,1.0,0.0,1.0,0.0,0.0,6867,0.018785495849716033,0.6944808504441532,0.6748216106014271,1
1380,block-0460,Generalization_CustomObstacles_1021,CustomObstacles_021,Generalization,2,20021,temporal,1,Generalization_CustomObstacles_1021__s2__temporal,1.0,0.0,0.0,1.0,100.0,10.317031,0.0,0.0,0.0,0.0,0.0,0.0,1521,0.0631163708086785,0.6738987508218277,0.6094674556213018,1
1381,block-0460,Generalization_CustomObstacles_1021,CustomObstacles_021,Generalization,2,20021,current_frame,2,Generalization_CustomObstacles_1021__s2__current_frame,1.0,0.0,0.0,1.0,100.0,14.252896,0.0,0.0,0.0,0.0,0.0,0.0,1195,0.18577405857740587,0.5740585774058578,0.38744769874476986,1
1382,block-0460,Generalization_CustomObstacles_1021,CustomObstacles_021,Generalization,2,20021,baseline,3,Generalization_CustomObstacles_1021__s2__baseline,1.0,0.0,0.0,1.0,100.0,15.396174,0.0,0.0,0.0,0.0,0.0,0.0,1605,0.0,0.0,0.0,1
1383,block-0461,Generalization_FullyBlocked_1033,FullyBlocked_033,Generalization,3,30033,baseline,1,Generalization_FullyBlocked_1033__s3__baseline,1.0,0.0,1.0,0.0,100.0,53.223632,0.0,0.0,0.0,0.0,0.0,0.0,1832,0.0,0.0,0.0,1
1384,block-0461,Generalization_FullyBlocked_1033,FullyBlocked_033,Generalization,3,30033,temporal,2,Generalization_FullyBlocked_1033__s3__temporal,1.0,0.0,1.0,0.0,100.0,52.710748,0.0,0.0,0.0,0.0,0.0,0.0,1847,0.08175419599350298,0.6637791012452626,0.5771521386031402,1
1385,block-0461,Generalization_FullyBlocked_1033,FullyBlocked_033,Generalization,3,30033,current_frame,3,Generalization_FullyBlocked_1033__s3__current_frame,1.0,0.0,1.0,0.0,100.0,53.259069,0.0,0.0,0.0,0.0,0.0,0.0,1848,0.14502164502164502,0.7543290043290043,0.5995670995670995,1
1386,block-0462,Base_Animals_0078,Animals_078,Base,3,30078,temporal,1,Base_Animals_0078__s3__temporal,0.0,0.0,0.0,0.0,100.0,91.594,1.0,0.0,0.0,0.0,0.0,0.0,995,0.1708542713567839,0.22512562814070353,0.054271356783919596,1
1387,block-0462,Base_Animals_0078,Animals_078,Base,3,30078,current_frame,2,Base_Animals_0078__s3__current_frame,0.0,0.0,0.0,0.0,100.0,92.128,1.0,0.0,0.0,0.0,0.0,0.0,996,0.17771084337349397,0.2901606425702811,0.11244979919678715,1
1388,block-0462,Base_Animals_0078,Animals_078,Base,3,30078,baseline,3,Base_Animals_0078__s3__baseline,0.0,0.0,0.0,0.0,100.0,91.723,1.0,0.0,0.0,0.0,0.0,0.0,995,0.0,0.0,0.0,1
1389,block-0463,Base_PassableObstacles_0062,PassableObstacles_062,Base,3,30062,temporal,1,Base_PassableObstacles_0062__s3__temporal,0.0,0.0,0.0,0.0,100.0,64.438964,1.0,0.0,0.0,0.0,0.0,0.0,1895,0.05329815303430079,0.07862796833773088,0.025329815303430078,1
1390,block-0463,Base_PassableObstacles_0062,PassableObstacles_062,Base,3,30062,current_frame,2,Base_PassableObstacles_0062__s3__current_frame,0.0,0.0,0.0,0.0,100.0,64.398098,1.0,0.0,0.0,0.0,0.0,0.0,1904,0.1875,0.2494747899159664,0.06197478991596639,1
1391,block-0463,Base_PassableObstacles_0062,PassableObstacles_062,Base,3,30062,baseline,3,Base_PassableObstacles_0062__s3__baseline,0.0,0.0,0.0,0.0,100.0,65.493629,1.0,0.0,0.0,0.0,0.0,0.0,1876,0.0,0.0,0.0,1
1392,block-0464,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,1,10011,temporal,1,Base_ConstructionPedestrian_0011__s1__temporal,1.0,0.0,0.0,1.0,56.02,18.296445,0.0,1.0,1.0,1.0,0.0,0.0,7476,0.05203317281968967,0.9044943820224719,0.8508560727661851,1
1393,block-0464,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,1,10011,current_frame,2,Base_ConstructionPedestrian_0011__s1__current_frame,1.0,0.0,0.0,1.0,54.66,18.319759,0.0,1.0,1.0,1.0,0.0,0.0,7440,0.04879032258064516,0.8428763440860215,0.7739247311827957,1
1394,block-0464,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,1,10011,baseline,3,Base_ConstructionPedestrian_0011__s1__baseline,1.0,0.0,0.0,1.0,56.36,11.956576,0.0,1.0,1.0,1.0,0.0,0.0,7485,0.0,0.0,0.0,1
1395,block-0465,Generalization_Animals_1082,Animals_082,Generalization,3,30082,baseline,1,Generalization_Animals_1082__s3__baseline,1.0,1.0,0.0,0.0,100.0,35.304544,0.0,0.0,0.0,0.0,0.0,0.0,759,0.0,0.0,0.0,1
1396,block-0465,Generalization_Animals_1082,Animals_082,Generalization,3,30082,current_frame,2,Generalization_Animals_1082__s3__current_frame,1.0,1.0,0.0,0.0,100.0,35.433102,0.0,0.0,0.0,0.0,0.0,0.0,775,0.352258064516129,0.512258064516129,0.16,1
1397,block-0465,Generalization_Animals_1082,Animals_082,Generalization,3,30082,temporal,3,Generalization_Animals_1082__s3__temporal,1.0,1.0,0.0,0.0,100.0,37.598891,0.0,0.0,0.0,0.0,0.0,0.0,720,0.2777777777777778,0.30694444444444446,0.029166666666666667,1
1398,block-0466,Base_ConstructionPedestrian_0014,ConstructionPedestrian_014,Base,3,30014,baseline,1,Base_ConstructionPedestrian_0014__s3__baseline,0.0,0.0,0.0,0.0,100.0,39.890909,1.0,0.0,0.0,0.0,0.0,0.0,1365,0.0,0.0,0.0,1
1399,block-0466,Base_ConstructionPedestrian_0014,ConstructionPedestrian_014,Base,3,30014,current_frame,2,Base_ConstructionPedestrian_0014__s3__current_frame,0.0,0.0,0.0,0.0,100.0,40.549929,1.0,0.0,0.0,0.0,0.0,0.0,1424,0.12359550561797752,0.14887640449438203,0.025280898876404494,1
1400,block-0466,Base_ConstructionPedestrian_0014,ConstructionPedestrian_014,Base,3,30014,temporal,3,Base_ConstructionPedestrian_0014__s3__temporal,1.0,0.0,1.0,0.0,100.0,24.545219,0.0,0.0,0.0,0.0,0.0,0.0,1370,0.06569343065693431,0.11094890510948906,0.0364963503649635,1
1401,block-0467,Generalization_FullyBlocked_1034,FullyBlocked_034,Generalization,1,10034,temporal,1,Generalization_FullyBlocked_1034__s1__temporal,1.0,0.0,0.0,1.0,100.0,36.817571,0.0,0.0,0.0,0.0,0.0,0.0,1079,0.08804448563484708,0.12418906394810009,0.03614457831325301,1
1402,block-0467,Generalization_FullyBlocked_1034,FullyBlocked_034,Generalization,1,10034,baseline,2,Generalization_FullyBlocked_1034__s1__baseline,1.0,0.0,0.0,1.0,100.0,5.012028,0.0,0.0,0.0,0.0,0.0,0.0,1109,0.0,0.0,0.0,1
1403,block-0467,Generalization_FullyBlocked_1034,FullyBlocked_034,Generalization,1,10034,current_frame,3,Generalization_FullyBlocked_1034__s1__current_frame,1.0,0.0,0.0,1.0,100.0,30.904468,0.0,0.0,0.0,0.0,0.0,0.0,1158,0.09067357512953368,0.3488773747841105,0.25820379965457685,1
1404,block-0468,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,2,20030,current_frame,1,Generalization_FullyBlocked_1030__s2__current_frame,1.0,0.0,0.0,1.0,11.81,2.108159,0.0,0.0,0.0,0.0,1.0,0.0,4950,0.0008080808080808081,1.0,0.9991919191919192,1
1405,block-0468,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,2,20030,baseline,2,Generalization_FullyBlocked_1030__s2__baseline,1.0,0.0,0.0,1.0,11.81,2.108159,0.0,0.0,0.0,0.0,1.0,0.0,4958,0.0,0.0,0.0,1
1406,block-0468,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,2,20030,temporal,3,Generalization_FullyBlocked_1030__s2__temporal,1.0,0.0,0.0,1.0,16.86,4.630178,0.0,0.0,0.0,0.0,1.0,0.0,4124,0.01915615906886518,0.9949078564500485,0.9757516973811833,1
1407,block-0469,Base_PassableObstacles_0061,PassableObstacles_061,Base,1,10061,baseline,1,Base_PassableObstacles_0061__s1__baseline,0.0,0.0,0.0,0.0,100.0,89.974,1.0,0.0,0.0,0.0,0.0,0.0,549,0.0,0.0,0.0,1
1408,block-0469,Base_PassableObstacles_0061,PassableObstacles_061,Base,1,10061,temporal,2,Base_PassableObstacles_0061__s1__temporal,0.0,0.0,0.0,0.0,100.0,89.596,1.0,0.0,0.0,0.0,0.0,0.0,584,0.12157534246575342,0.14726027397260275,0.025684931506849314,1
1409,block-0469,Base_PassableObstacles_0061,PassableObstacles_061,Base,1,10061,current_frame,3,Base_PassableObstacles_0061__s1__current_frame,0.0,0.0,0.0,0.0,100.0,89.411718,1.0,0.0,0.0,0.0,0.0,0.0,566,0.22791519434628976,0.3215547703180212,0.09363957597173145,1
1410,block-0470,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,2,20051,temporal,1,Base_OppositeConstruction_0051__s2__temporal,0.0,0.0,0.0,0.0,100.0,74.651581,1.0,0.0,0.0,0.0,0.0,0.0,1311,0.012967200610221205,0.02288329519450801,0.009916094584286803,1
1411,block-0470,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,2,20051,baseline,2,Base_OppositeConstruction_0051__s2__baseline,0.0,0.0,0.0,0.0,100.0,75.90984,1.0,0.0,0.0,0.0,0.0,0.0,1264,0.0,0.0,0.0,1
1412,block-0470,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,2,20051,current_frame,3,Base_OppositeConstruction_0051__s2__current_frame,0.0,0.0,0.0,0.0,100.0,73.093027,1.0,0.0,0.0,0.0,0.0,0.0,1332,0.015765765765765764,0.060810810810810814,0.04504504504504504,1
1413,block-0471,Base_HardBrake_0037,HardBrake_037,Base,2,20037,temporal,1,Base_HardBrake_0037__s2__temporal,0.0,0.0,0.0,0.0,100.0,45.257774,1.0,0.0,0.0,0.0,0.0,0.0,2615,0.0791586998087954,0.08910133843212237,0.00994263862332696,1
1414,block-0471,Base_HardBrake_0037,HardBrake_037,Base,2,20037,baseline,2,Base_HardBrake_0037__s2__baseline,0.0,0.0,0.0,0.0,100.0,47.420859,1.0,0.0,0.0,0.0,0.0,0.0,2428,0.0,0.0,0.0,1
1415,block-0471,Base_HardBrake_0037,HardBrake_037,Base,2,20037,current_frame,3,Base_HardBrake_0037__s2__current_frame,0.0,0.0,0.0,0.0,100.0,46.942444,1.0,0.0,0.0,0.0,0.0,0.0,2512,0.06488853503184713,0.15047770700636942,0.08558917197452229,1
1416,block-0472,Generalization_ConstructionPedestrian_1013,ConstructionPedestrian_013,Generalization,1,10013,baseline,1,Generalization_ConstructionPedestrian_1013__s1__baseline,1.0,0.0,0.0,1.0,49.83,19.52886,0.0,1.0,1.0,1.0,0.0,0.0,7164,0.0,0.0,0.0,1
1417,block-0472,Generalization_ConstructionPedestrian_1013,ConstructionPedestrian_013,Generalization,1,10013,temporal,2,Generalization_ConstructionPedestrian_1013__s1__temporal,1.0,0.0,0.0,1.0,50.99,13.918845,0.0,1.0,1.0,1.0,0.0,0.0,7191,0.03768599638436935,0.7316089556389932,0.6939229592546239,1
1418,block-0472,Generalization_ConstructionPedestrian_1013,ConstructionPedestrian_013,Generalization,1,10013,current_frame,3,Generalization_ConstructionPedestrian_1013__s1__current_frame,1.0,0.0,1.0,0.0,59.86,7.365822,0.0,0.0,0.0,0.0,0.0,1.0,3739,0.050280823749665686,0.7884461085851832,0.27520727467237227,1
1419,block-0473,Generalization_CustomObstacles_1023,CustomObstacles_023,Generalization,1,10023,current_frame,1,Generalization_CustomObstacles_1023__s1__current_frame,1.0,0.0,0.0,1.0,43.66,18.110797,0.0,1.0,1.0,1.0,0.0,0.0,6917,0.07156281624981929,0.20673702472170016,0.1348850657799624,1
1420,block-0473,Generalization_CustomObstacles_1023,CustomObstacles_023,Generalization,1,10023,baseline,2,Generalization_CustomObstacles_1023__s1__baseline,1.0,0.0,0.0,1.0,100.0,44.931899,0.0,0.0,0.0,0.0,0.0,0.0,1317,0.0,0.0,0.0,1
1421,block-0473,Generalization_CustomObstacles_1023,CustomObstacles_023,Generalization,1,10023,temporal,3,Generalization_CustomObstacles_1023__s1__temporal,1.0,0.0,0.0,1.0,100.0,43.702674,0.0,0.0,0.0,0.0,0.0,0.0,1365,0.05860805860805861,0.13772893772893774,0.07912087912087912,1
1422,block-0474,Base_Animals_0084,Animals_084,Base,3,30084,current_frame,1,Base_Animals_0084__s3__current_frame,1.0,0.0,0.0,1.0,38.9,19.936446,0.0,0.0,0.0,0.0,1.0,0.0,3887,0.44275791098533573,0.6580910728067919,0.2140468227424749,1
1423,block-0474,Base_Animals_0084,Animals_084,Base,3,30084,temporal,2,Base_Animals_0084__s3__temporal,1.0,0.0,0.0,1.0,37.25,17.656357,0.0,0.0,0.0,0.0,1.0,0.0,3866,0.4198137609932747,0.4469736161407139,0.02353854112778065,1
1424,block-0474,Base_Animals_0084,Animals_084,Base,3,30084,baseline,3,Base_Animals_0084__s3__baseline,1.0,1.0,0.0,1.0,100.0,13.499326,0.0,0.0,0.0,0.0,0.0,0.0,1288,0.0,0.0,0.0,1
1425,block-0475,Base_PassableObstacles_0064,PassableObstacles_064,Base,2,20064,temporal,1,Base_PassableObstacles_0064__s2__temporal,0.0,0.0,0.0,0.0,100.0,82.966562,1.0,0.0,0.0,0.0,0.0,0.0,840,0.04047619047619048,0.06666666666666667,0.02619047619047619,1
1426,block-0475,Base_PassableObstacles_0064,PassableObstacles_064,Base,2,20064,baseline,2,Base_PassableObstacles_0064__s2__baseline,0.0,0.0,0.0,0.0,100.0,83.145396,1.0,0.0,0.0,0.0,0.0,0.0,812,0.0,0.0,0.0,1
1427,block-0475,Base_PassableObstacles_0064,PassableObstacles_064,Base,2,20064,current_frame,3,Base_PassableObstacles_0064__s2__current_frame,0.0,0.0,0.0,0.0,100.0,83.418279,1.0,0.0,0.0,0.0,0.0,0.0,819,0.07203907203907203,0.20512820512820512,0.1330891330891331,1
1428,block-0476,Generalization_BadParking_1001,BadParking_001,Generalization,2,20001,temporal,1,Generalization_BadParking_1001__s2__temporal,1.0,0.0,1.0,0.0,100.0,9.593577,0.0,1.0,0.0,1.0,0.0,0.0,5585,0.049239033124440466,0.8710832587287377,0.8218442256042973,1
1429,block-0476,Generalization_BadParking_1001,BadParking_001,Generalization,2,20001,current_frame,2,Generalization_BadParking_1001__s2__current_frame,1.0,0.0,1.0,0.0,100.0,14.90184,0.0,0.0,0.0,0.0,0.0,0.0,2371,0.11008013496415014,0.6980177140447069,0.5879375790805568,1
1430,block-0476,Generalization_BadParking_1001,BadParking_001,Generalization,2,20001,baseline,3,Generalization_BadParking_1001__s2__baseline,1.0,0.0,1.0,0.0,100.0,16.47478,0.0,1.0,0.0,1.0,0.0,0.0,5443,0.0,0.0,0.0,1
1431,block-0477,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,3,30061,current_frame,1,Generalization_PassableObstacles_1061__s3__current_frame,0.0,0.0,0.0,0.0,100.0,87.208,1.0,0.0,0.0,0.0,0.0,0.0,568,0.2130281690140845,0.34683098591549294,0.13380281690140844,1
1432,block-0477,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,3,30061,temporal,2,Generalization_PassableObstacles_1061__s3__temporal,0.0,0.0,0.0,0.0,100.0,86.569,1.0,0.0,0.0,0.0,0.0,0.0,556,0.16366906474820145,0.17086330935251798,0.007194244604316547,1
1433,block-0477,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,3,30061,baseline,3,Generalization_PassableObstacles_1061__s3__baseline,0.0,0.0,0.0,0.0,100.0,87.079,1.0,0.0,0.0,0.0,0.0,0.0,546,0.0,0.0,0.0,1
1434,block-0478,Generalization_Animals_1083,Animals_083,Generalization,3,30083,current_frame,1,Generalization_Animals_1083__s3__current_frame,1.0,1.0,0.0,0.0,100.0,33.621264,0.0,0.0,0.0,0.0,0.0,0.0,1336,0.059880239520958084,0.08907185628742514,0.029191616766467067,1
1435,block-0478,Generalization_Animals_1083,Animals_083,Generalization,3,30083,baseline,2,Generalization_Animals_1083__s3__baseline,1.0,1.0,0.0,0.0,100.0,18.02425,0.0,0.0,0.0,0.0,0.0,0.0,1227,0.0,0.0,0.0,1
1436,block-0478,Generalization_Animals_1083,Animals_083,Generalization,3,30083,temporal,3,Generalization_Animals_1083__s3__temporal,1.0,1.0,0.0,0.0,100.0,16.381649,0.0,0.0,0.0,0.0,0.0,0.0,1285,0.042801556420233464,0.10350194552529182,0.05992217898832685,1
1437,block-0479,Generalization_Animals_1079,Animals_079,Generalization,2,20079,temporal,1,Generalization_Animals_1079__s2__temporal,1.0,0.0,0.0,1.0,63.88,25.617704,0.0,0.0,0.0,0.0,1.0,0.0,4168,0.17610364683301344,0.1952975047984645,0.019193857965451054,1
1438,block-0479,Generalization_Animals_1079,Animals_079,Generalization,2,20079,current_frame,2,Generalization_Animals_1079__s2__current_frame,1.0,0.0,0.0,1.0,67.59,27.18862,0.0,0.0,0.0,0.0,1.0,0.0,4156,0.20259865255052936,0.9530798845043311,0.7504812319538018,1
1439,block-0479,Generalization_Animals_1079,Animals_079,Generalization,2,20079,baseline,3,Generalization_Animals_1079__s2__baseline,1.0,0.0,0.0,1.0,63.88,25.799882,0.0,0.0,0.0,0.0,1.0,0.0,4163,0.0,0.0,0.0,1
1440,block-0480,Generalization_PedestrianOtherBlocker_1070,PedestrianOtherBlocker_070,Generalization,2,20070,temporal,1,Generalization_PedestrianOtherBlocker_1070__s2__temporal,1.0,0.0,1.0,1.0,40.22,9.218412,0.0,0.0,0.0,0.0,1.0,0.0,4067,0.05040570445045488,0.9518072289156626,0.8977133021883452,1
1441,block-0480,Generalization_PedestrianOtherBlocker_1070,PedestrianOtherBlocker_070,Generalization,2,20070,baseline,2,Generalization_PedestrianOtherBlocker_1070__s2__baseline,1.0,0.0,0.0,1.0,43.3,1.657446,0.0,0.0,0.0,0.0,1.0,0.0,4265,0.0,0.0,0.0,1
1442,block-0480,Generalization_PedestrianOtherBlocker_1070,PedestrianOtherBlocker_070,Generalization,2,20070,current_frame,3,Generalization_PedestrianOtherBlocker_1070__s2__current_frame,1.0,0.0,1.0,1.0,18.12,1.025849,0.0,0.0,0.0,0.0,1.0,0.0,3991,0.2708594337258832,0.3294913555499875,0.032823853670759205,1
1443,block-0481,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,1,10015,temporal,1,Generalization_ConstructionPermutations_1015__s1__temporal,1.0,0.0,1.0,1.0,20.47,2.351259,0.0,0.0,0.0,0.0,1.0,0.0,5731,0.09457337288431339,0.3538649450357704,0.20938754144128424,1
1444,block-0481,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,1,10015,current_frame,2,Generalization_ConstructionPermutations_1015__s1__current_frame,1.0,0.0,1.0,1.0,17.65,1.114813,0.0,0.0,0.0,0.0,1.0,0.0,4103,0.2975871313672922,0.32585912746770657,0.022178893492566416,1
1445,block-0481,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,1,10015,baseline,3,Generalization_ConstructionPermutations_1015__s1__baseline,1.0,0.0,0.0,1.0,49.36,0.26805,0.0,1.0,1.0,1.0,0.0,0.0,7018,0.0,0.0,0.0,1
1446,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,current_frame,1,Generalization_ConstructionPedestrian_1012__s2__current_frame,1.0,1.0,0.0,0.0,100.0,24.214844,0.0,0.0,0.0,0.0,0.0,0.0,1189,0.10513036164844407,0.13204373423044574,0.02691337258200168,1
1447,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,temporal,2,Generalization_ConstructionPedestrian_1012__s2__temporal,1.0,1.0,0.0,0.0,100.0,23.984467,0.0,0.0,0.0,0.0,0.0,0.0,1238,0.07673667205169628,0.09773828756058159,0.0210016155088853,1
1448,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,baseline,3,Generalization_ConstructionPedestrian_1012__s2__baseline,1.0,1.0,0.0,0.0,100.0,23.614524,0.0,0.0,0.0,0.0,0.0,0.0,1174,0.0,0.0,0.0,1
1449,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,current_frame,1,Base_ConstructionPedestrian_0013__s2__current_frame,1.0,0.0,0.0,1.0,100.0,3.33043,0.0,1.0,0.0,1.0,0.0,0.0,7053,0.029490996738976323,0.806607117538636,0.7650645115553665,1
1450,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,temporal,2,Base_ConstructionPedestrian_0013__s2__temporal,1.0,0.0,0.0,1.0,51.76,15.18656,0.0,1.0,1.0,1.0,0.0,0.0,7209,0.013871549452073797,0.8965182410875294,0.8811208211957275,1
1451,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,baseline,3,Base_ConstructionPedestrian_0013__s2__baseline,1.0,0.0,0.0,1.0,100.0,8.767117,0.0,1.0,0.0,1.0,0.0,0.0,5668,0.0,0.0,0.0,1
1452,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,current_frame,1,Generalization_ImageOnObject_1041__s1__current_frame,0.0,0.0,0.0,0.0,100.0,67.345414,1.0,0.0,0.0,0.0,0.0,0.0,1040,0.12307692307692308,0.17403846153846153,0.05096153846153846,1
1453,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,temporal,2,Generalization_ImageOnObject_1041__s1__temporal,0.0,0.0,0.0,0.0,100.0,66.925443,1.0,0.0,0.0,0.0,0.0,0.0,1042,0.32821497120921306,0.390595009596929,0.06238003838771593,1
1454,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,baseline,3,Generalization_ImageOnObject_1041__s1__baseline,1.0,0.0,1.0,0.0,100.0,7.835648,0.0,0.0,0.0,0.0,0.0,0.0,6380,0.0,0.0,0.0,1
1455,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,temporal,1,Generalization_PassableObstacles_1061__s2__temporal,0.0,0.0,0.0,0.0,100.0,86.083,1.0,0.0,0.0,0.0,0.0,0.0,578,0.0657439446366782,0.0847750865051903,0.01903114186851211,1
1456,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,baseline,2,Generalization_PassableObstacles_1061__s2__baseline,0.0,0.0,0.0,0.0,100.0,86.308,1.0,0.0,0.0,0.0,0.0,0.0,554,0.0,0.0,0.0,1
1457,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,current_frame,3,Generalization_PassableObstacles_1061__s2__current_frame,0.0,0.0,0.0,0.0,100.0,86.65,1.0,0.0,0.0,0.0,0.0,0.0,577,0.2391681109185442,0.35528596187175043,0.11611785095320624,1
1458,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,baseline,1,Generalization_OppositeConstruction_1052__s2__baseline,0.0,0.0,0.0,0.0,100.0,90.412444,1.0,0.0,0.0,0.0,0.0,0.0,782,0.0,0.0,0.0,1
1459,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,temporal,2,Generalization_OppositeConstruction_1052__s2__temporal,0.0,0.0,0.0,0.0,100.0,90.313035,1.0,0.0,0.0,0.0,0.0,0.0,775,0.25290322580645164,0.2967741935483871,0.04387096774193548,1
1460,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,current_frame,3,Generalization_OppositeConstruction_1052__s2__current_frame,0.0,0.0,0.0,0.0,100.0,89.493093,1.0,0.0,0.0,0.0,0.0,0.0,790,0.08481012658227848,0.18734177215189873,0.10253164556962026,1
1461,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,baseline,1,Generalization_ImageOnObject_1043__s3__baseline,0.0,0.0,0.0,0.0,100.0,68.187078,1.0,0.0,0.0,0.0,0.0,0.0,853,0.0,0.0,0.0,1
1462,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,temporal,2,Generalization_ImageOnObject_1043__s3__temporal,0.0,0.0,0.0,0.0,100.0,71.407156,1.0,0.0,0.0,0.0,0.0,0.0,813,0.26199261992619927,0.2902829028290283,0.028290282902829027,1
1463,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,current_frame,3,Generalization_ImageOnObject_1043__s3__current_frame,0.0,0.0,0.0,0.0,100.0,72.829421,1.0,0.0,0.0,0.0,0.0,0.0,788,0.2512690355329949,0.34517766497461927,0.09390862944162437,1
1464,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,temporal,1,Base_BadParking_0005__s1__temporal,1.0,0.0,1.0,0.0,100.0,34.150345,0.0,0.0,0.0,0.0,0.0,0.0,1465,0.23003412969283277,0.4546075085324232,0.07986348122866894,1
1465,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,baseline,2,Base_BadParking_0005__s1__baseline,1.0,0.0,1.0,0.0,54.08,4.355719,0.0,1.0,1.0,1.0,0.0,0.0,7731,0.0,0.0,0.0,1
1466,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,current_frame,3,Base_BadParking_0005__s1__current_frame,1.0,0.0,1.0,0.0,54.98,4.887802,0.0,1.0,1.0,1.0,0.0,0.0,7760,0.016494845360824743,0.9438144329896907,0.5551546391752578,1
1467,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,baseline,1,Generalization_BadParking_1008__s2__baseline,1.0,0.0,1.0,0.0,100.0,29.980462,0.0,1.0,0.0,1.0,0.0,0.0,5328,0.0,0.0,0.0,1
1468,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,current_frame,2,Generalization_BadParking_1008__s2__current_frame,0.0,0.0,0.0,0.0,100.0,93.941595,1.0,0.0,0.0,0.0,0.0,0.0,778,0.16066838046272494,0.31362467866323906,0.14781491002570693,1
1469,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,temporal,3,Generalization_BadParking_1008__s2__temporal,1.0,0.0,1.0,0.0,100.0,28.89778,0.0,1.0,0.0,1.0,0.0,0.0,5342,0.0157244477723699,0.8865593410707601,0.8695245226506926,1
1470,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,temporal,1,Generalization_PedestrianCrowd_1069__s1__temporal,1.0,0.0,1.0,0.0,100.0,7.935021,0.0,1.0,0.0,1.0,0.0,0.0,5645,0.041984056687333925,0.8527900797165633,0.8010628875110718,1
1471,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,baseline,2,Generalization_PedestrianCrowd_1069__s1__baseline,1.0,0.0,1.0,0.0,100.0,7.740415,0.0,1.0,0.0,1.0,0.0,0.0,5800,0.0,0.0,0.0,1
1472,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,current_frame,3,Generalization_PedestrianCrowd_1069__s1__current_frame,1.0,0.0,1.0,0.0,100.0,4.069115,0.0,1.0,0.0,1.0,0.0,0.0,7694,0.03509227969846634,0.8968027034052508,0.5807122433064725,1
